61321529#1	108.89999999999998
61321529#0	525.59
27431287	2154.699999999999
4672003#1	1758.5
49436913#0	2.12
4672003#0	1394.58
49436913#3	2900.2000000000003
49436913#2	1122.93
49436913#4	505.12
4380797#0-AddedOnRampEdge	8709.149999999998
29248215#0	200.28
29248215#1	317.8999999999999
4145975#1	92.27000000000001
4145975#0	111.49
-25480681	46787.76
37331984#1	238.01
37331984#0	849.6600000000001
61732799#2-AddedOnRampEdge	9508.2
-8035200#3	116.13000000000001
-8035200#2	148.14000000000001
-8035200#5	207.75000000000003
-8035200#6	149.94
23487136	386.0
23015529#2	325.68
23015529#0	1038.7700000000002
23015529#1	35.94
30834492#0	729.7399999999998
30834492#1	63.27999999999999
28306963	13.86
28306977	41.12
28764615#0	46.13
22437372#11	129.28
-9563943#1	7161.800000000002
-45492446#12	4.33
-45492446#11	3289.05
-45492446#13	8307.929999999998
-45492446#10	17112.329999999987
6240645#0	4.09
4004115	9130.800000000001
-10105840#10	277.36
-10105840#13	138.73000000000002
-10105840#12	197.72
-10105840#14	85.42999999999999
-22740715#1	48735.220000000016
63589540	126.28
-23844898	3491.73
22917767#0	9697.350000000008
22917767#1	15649.890000000009
4941749	12.250000000000002
22917767#2	2632.4499999999994
-28675494#6	160.92999999999998
-28675494#5	740.3999999999997
-28675494#8	3123.300000000007
-28675494#7	1450.7699999999966
-28675494#9	1649.2399999999984
31691107#1-AddedOnRampEdge	2352.8999999999996
-38570334#0	5.04
-28675494#0	3105.0
-28675494#3	52.540000000000006
8659473#4	114.51000000000005
-28675494#4	10.199999999999998
-28675494#1	1014.15
-28675494#2	171.06
-28928671	2450.86
30050133	47.41
-22644204#0	153.64999999999998
-28928668	1196.9999999999998
-35966817#0	331.81999999999994
54579741#0	3952.74
54579741#1	3342.18
27431130	7800.020000000005
4145974#0	1625.029999999999
4145974#1	809.9200000000001
51981838#2-AddedOnRampEdge	1051.71
23652204#1	482.16
23652204#0	1241.8799999999999
37331983#0	2303.3400000000006
27431133#0	2503.2000000000003
10358660#0	1033.34
10358660#1	420.15999999999997
25384638	1916.9100000000003
22587387-AddedOffRampEdge	29226.859999999982
32038052	303.19
9518615#6	221.9
9518615#5	14.88
9518615#4	29.769999999999996
6186291-AddedOffRampEdge	1557.1199999999997
9518615#2	1167.12
9518615#0	34.81
-28894520#0	209.10000000000002
-28622061#5	278.4000000000001
-28622061#8	38.96
-28622061#7	3.95
-28622061#9	46.85
-45436921	125.93
-57827097	2968.52
-24217766#2	6474.080000000001
-9563942#1	9634.220000000001
41712207	4304.160000000001
8677669#1	1020.5999999999999
8677669#0	1435.0799999999995
51857078#8	154.67999999999998
51857078#6	510.43999999999954
51857078#7	4138.920000000013
51857078#5	7265.4500000000035
26702379	12.83
8659472#0	16336.560000000085
23568397#1	2958.4500000000016
-27598888	523.1999999999999
8258510	5.02
14567595#0	2093.6
8258509	452.22
8258508	2020.32
24234277#0	198.34
19659166#1	205.65000000000003
19659166#2	40.8
19659166#3	273.72
-22917767#0	249.58
-22917767#2	983.0900000000004
-22917767#1	8362.579999999996
-23823716#3	29.36
-23823716#4	1950.5499999999995
-23823716#0	397.52
-24684388#1	8.64
-24684388#0	195.04
-8383223#1	214.97999999999996
-8383223#3	48.84
22949651#3	2451.5699999999993
49369566#0	478.56
25933022	1460.9099999999996
23844576#1	700.89
23844576#0	771.5400000000002
-23014987	267.64
13235312#0	433.09000000000003
-27870263#1	3135.4799999999996
-32887133#0	1396.0
-28675510#2	27836.039999999986
-28675510#3	26571.929999999982
-28675510#0	30406.12999999995
-28675510#6	92.87
-28675510#7	677.0100000000001
-28675510#4	46.78999999999999
-28675510#5	79940.57999999991
-19724650#0	624.0500000000002
-28675510#9	534.3000000000003
-27892865#2	972.4199999999998
14561557#0	255.83999999999997
22634401	35895.74999999998
-59464079#2	3912.739999999998
-59464079#1	4334.959999999999
-59464079#0	2635.930000000002
4145972#0	975.0699999999999
4145972#1	2007.7499999999995
-10106641#2	36697.92000000002
-10106641#0	36784.34999999997
-8816429	5732.129999999998
5069533#0	313.93999999999994
5069533#1	87.24
5069533#2	73.73999999999998
5069533#3	31.76
8067516#2	86.22
30905507	2285.6600000000003
8378836	65.21999999999998
28700198#0-AddedOffRampEdge	191.4
8067516#0	93.35999999999999
-9862116#6	102.66
-9862116#5	89.8
57017507#0	35.14000000000001
57017507#1	862.8900000000001
-9862116#0	91.38
-9862116#2	59.2
-9862116#3	50.97
-9862116#4	51.16
-25443601	821.0899999999999
10106625#0	17.64
10106625#1	7.4399999999999995
10106625#2	505.92
25613229	139.44
-23237969#0	7284.909999999995
-23237969#1	8046.0
-23543117#0	220.8300000000001
-28946126#0	4497.450000000006
-28946126#1	7315.749999999998
-28946126#4	5084.990000000003
-28946126#5	42435.269999999844
-28946126#2	18864.24999999999
-28946126#3	80366.87000000026
37331980#0	13847.439999999997
37331980#2	11453.89
37331980#1	7321.970000000002
-14561557#0	255.83000000000004
6240644#2	3849.690000000001
-59642952	3116.82000000001
4229589#0	5649.21
25480681	29435.28000000001
-24739738	789.2800000000001
-29248220#0	64915.930000000044
-4443365#1	2584.35
-4443365#2	3257.010000000002
-4443365#3	3734.5299999999997
-22740714#1	6231.2400000000025
-29248220#1	20106.240000000013
-4443365#0	333.1900000000001
-23543117#2	629.6299999999997
49367557	14.49
49367556	83.17
-59175698#0	3.56
-7848148#6	3721.6800000000007
-7848148#5	3260.209999999999
-7848148#4	14.400000000000002
-7848148#3	91.44
-7848148#2	7609.2199999999975
-7848148#1	6882.149999999999
37249447#1	5.0
20838161#1	10671.650000000036
20838161#2	151.21
20838161#5	1921.5099999999998
20838161#4	7852.680000000014
22587646#1	12028.05
22587646#0	672.39
-4390681#0	871.8299999999999
23282148#1	3091.3
-4390681#1	293.78999999999996
-10425536#0	19812.599999999948
32021875	439.8000000000001
23282148#0	43.68000000000001
8225110#1	423.12
32021868	3307.900000000009
57107414	954.7099999999998
4380937#2	3498.2699999999986
4380937#4	10532.490000000007
4380937#0	4597.920000000003
23559379#1	1831.9899999999998
23559379#0	6.86
23559379#2	2061.46
48654841#1	133.76
48654841#0	135.32999999999998
32699380#0	174.72000000000003
-25565812#1	78.9
28675030	6.1
30314341#0	21.200000000000003
30314341#1	36.599999999999994
31014108#2	118.9
31014108#1	1106.3799999999999
31014108#0	74.60000000000001
9400875#10	65.07
-8076097	105.44999999999999
36454807#3-AddedOnRampEdge	3514.619999999999
9638899	326.56999999999994
6186581#4	101.52
6186581#3	1386.4399999999998
6186581#0	156.29
6186581#1	392.9
24555276#2	288.11999999999995
24555276#1	82.0
24555276#0	529.8000000000001
-27588688#0	123.09
-27588688#1	55.9
-27588688#2	293.22
9636773#3	10891.619999999994
9636773#2	1202.85
9636773#1	273.96000000000004
9636773#0	220.10000000000002
-24674274#3	60.59
-24674274#0	9304.940000000006
-24674274#1	5424.1600000000035
-48274789	560.81
53265910#1	6948.550000000002
53265910#0	2116.459999999998
-8076100	431.4699999999999
-24685092#0	120.32999999999998
23282147#1	797.12
-24685092#1	84.03000000000002
-24685092#3	44.14
-24685092#4	246.12000000000003
22598787#1	1339.4999999999998
22598787#2	202.96
23282147#3	118.6
23282147#2	1682.7599999999995
23282147#4	1838.63
22598787#0	375.83
-8035204#0	59.91
-8035204#1	1425.9599999999994
6186310#1	355.53000000000003
6186310#0	190.02
4907747#0	696.0799999999999
38698569#1	9108.81
38698569#2	49.44
38698569#0	3662.3499999999995
38698569#7	15863.039999999994
38698569#8	149.63999999999996
38698569#5	19.64
38698569#6	2.75
38698569#3	7344.35
38698569#4	298.4800000000001
44676979#0	9.29
4534554	1839.7199999999998
26931632#0	63.41
4534502	3555.4000000000005
4941746#0	1.26
4941746#1	89.04999999999998
26931632#1	4.02
45332573#0	677.55
45332573#2	290.01
45332573#3	379.28999999999996
4537870#1	744.3599999999998
28675139	18.36
28675141	17.25
25484610#3	13.120000000000001
25484610#1	69.48
25484610#2	374.6600000000001
25484610#0	852.72
4531775#3	63084.21999999995
4531775#2	77958.48000000014
8659439#2-AddedOnRampEdge	10066.160000000007
4378354#1	1294.769999999999
28288934	1077.81
4378354#0	1377.2399999999996
-59458722#1	8213.810000000001
-75642184#1	1198.7400000000005
6186582#2	624.1200000000001
23691831#2	89.39000000000001
-32699378	368.1
23691831#1	181.62
28374726	515.17
49188340#0	32219.340000000007
-24555671	27.25
8061597#1	3885.880000000001
8061597#2	817.549999999999
8061597#0	39879.16000000002
53505582#2	13581.169999999998
9527414#6	173.92
9527414#1	1473.6000000000001
9527414#2	2347.0200000000004
9527414#3	33.36
9527414#4	55.3
9527414#0	732.9200000000002
-59458722#2	870.4000000000002
8760000	23.4
29430671#1-AddedOnRampEdge	12285.520000000004
38244293	11.54
8225112#1	117.75000000000001
8225112#0	109.62
23515096#3	1551.12
23515096#2	1524.59
23515096#1	1612.5599999999997
-9494854#3	666.8700000000001
-30995236#1	693.8999999999996
-30995236#0	3007.9899999999984
4941745#0	126.34999999999997
4941745#3	2577.960000000001
4941745#1	4353.890000000002
4941745#2	87.12000000000003
-32011636	102.33999999999999
-28557534#9	4.16
-24512277	997.9200000000002
4146743#1	1334.48
38244294	9.55
8076876	174.16000000000005
23655536#0	5150.719999999999
23655536#1	1288.0799999999997
52859921#1	7449.410000000001
52859921#0	2424.2400000000007
9521434-AddedOnRampEdge	15817.249999999998
32903006	10.33
23686956#0	506.55999999999995
-4391095#3	681.24
-27462504#5	694.9399999999999
-4391095#0	619.6899999999999
-27462504#4	258.71999999999997
-27462504#7	1319.1699999999994
-4391095#2	1917.1999999999996
-27462504#6	1500.1399999999999
-4391095#1	3776.550000000002
-27462504#1	2480.1100000000006
-27462504#0	1878.5999999999995
-27462504#3	1232.4
-27462504#2	31.439999999999998
-23840971	405.8399999999999
-23840972	200.52000000000004
-23840935	517.02
24803886#0	2431.9399999999996
24803886#1	117.81
51730932#0	5289.449999999999
51730932#2	4255.199999999999
8144126#0	89.72
32324544#2	28860.12000000001
32324544#0	5999.509999999998
70461681#1	81499.72999999998
70461681#0	1999.5
8061598#9	2822.9299999999994
8061598#8	19391.030000000002
8061598#7	3106.2000000000003
8061598#6	10731.839999999998
8061598#5	55474.049999999916
49188341#0	11581.020000000019
8061598#4	13717.440000000006
8061598#3	1.7
49188341#2	6700.9900000000025
8061598#2	52.38000000000001
8061598#0	202.41999999999996
8061598#1	91.59000000000003
48274790#1	465.5
48274790#2	3359.8799999999997
48274790#3	15327.489999999996
20838164#0	28609.47000000002
20838164#1	493.67999999999995
20838164#2	1451.7199999999993
38501996#1	1922.3100000000002
38501996#0	2673.599999999999
38501996#2	9.11
29427948	825.92
-28764615#1	49.33
23515097#1	2041.5200000000004
8202895#2	257.9199999999999
8202895#0	238.74999999999991
23514849	568.8200000000002
-56752022#1	2341.68
-56752022#2	3984.48
-56752022#3	893.4000000000003
-56752022#4	15.06
-56752022#5	2284.26
-56752022#6	1791.8000000000002
-56752022#7	1952.7200000000003
-23823763	486.39
-56752022#0	4887.600000000001
8402647	348.55999999999995
-22903149#1	332.53999999999996
34516709#1	716.72
-37131478	7.49
-37131471	8.14
-78329112	24.03
30284547	387.96
-25565484#4	9.09
-25565484#3	430.65
-25565484#0	547.63
-25565484#2	467.05
-25565484#1	647.0200000000002
4378429#0	3667.9400000000096
4936454#1	21794.95000000002
4936454#0	22019.859999999986
4936454#2	18302.44
4391226#2	6298.840000000012
4391226#1	25646.83000000002
4391226#0	2481.9299999999994
24674343#5	4603.770000000001
24674343#7	233.28000000000003
24674343#6	295.21
24674343#9	254.73000000000002
24674343#8	235.70999999999998
23683971#0	7.36
34134579	7312.879999999999
34134576	3.98
42473610	1523.0599999999997
42473608	6176.700000000004
27115018#5	271.5
27115018#4	83.16000000000003
27115018#3	2775.300000000002
32013797	18891.180000000004
27115018#1	2008.6299999999987
27115018#0	11619.04000000001
-26351508#3	10.05
28372691#1	124.03999999999999
28372691#0	301.30000000000007
8677666#0	1631.9099999999996
57770529#3	29.020000000000003
-28622061#10	129.66
26704782#0	12.539999999999997
26704782#1	183.04000000000002
26704782#2	5797.530000000017
37873580#2	112.68
37873580#1	33.3
37873580#0	14.450000000000001
4907744#1	1689.59
-23286179#0	383.15
-76848256	575.25
-38527159#4	11073.580000000002
-38527159#2	2473.499999999999
-38527159#3	7084.599999999999
47007039#5	7483.040000000001
47007039#4	5802.090000000001
47007039#3	891.7400000000002
47007039#2	2236.95
47007039#1	5205.340000000002
-23282177#0	3281.360000000003
-23282177#1	1688.469999999999
9615867#1	16924.69
-37331986	438.63000000000005
7973707#0	4488.520000000001
48274791#0	327.03
-23286179#2	123.9
24693845#0	1620.2700000000002
24693845#1	1684.62
24256645#0	3309.3499999999995
24256645#3	58.019999999999996
24256645#2	964.2400000000001
24256645#1	848.0099999999995
20429294#0	300.02
4759599#6	21586.57000000006
4759599#5	864.0499999999993
4759599#1	3186.0999999999995
4759599#2	8085.120000000019
4759599#3	650.3200000000003
4759599#4	62.37000000000001
4759599#0	3298.270000000004
23653703	5.53
41789566#0	87.85999999999999
32902927#2	8.48
32902927#1	111.51999999999998
-20791992#1	1980.96
8196012#0	16822.259999999995
-20791992#2	741.0
23653746	503.0700000000001
4045325#1	812.14
4045325#0	2530.62
47006469#5	912.73
47006469#6	1353.31
-40900869#0	361.03999999999996
47006469#3	2156.16
47006469#7	893.2699999999996
21379693#1-AddedOnRampEdge	5003.54
-27452134#1	626.09
-27452134#0	2287.189999999999
-27452134#2	3.86
7279302#2	2.96
7279302#1	931.2300000000001
7279302#0	50.77
28675493	25466.509999999926
-27503710	10.02
37276370#0	2659.41
37873581#5	895.2499999999999
37873581#0	3747.180000000001
37873581#2	4129.199999999997
37873581#4	437.49
37873581#3	1571.670000000001
-22644223#6	975.26
-22644223#5	38.12
-22644223#8	32.32
-22644223#7	705.1899999999998
-22644223#2	4734.629999999998
-22644223#1	1707.0200000000002
-22644223#4	57.78
-22644223#3	1857.8
-22644223#0	806.4000000000001
28675558	12926.990000000003
28675559	73.08
-22644223#9	9.28
4924208#1	152.07
4924208#0	333.28
4924208#2	40.09
38867070	151.34000000000003
57770526#0	151.62
57770526#1	1255.4899999999996
28329484#1-AddedOnRampEdge	1804.8099999999997
24508146#4	68.42
24508146#3	22.259999999999998
24508146#5	866.8699999999998
24508146#0	1136.06
24508146#2	685.25
34851489#2	119.84
-22644223#10	643.79
22891821#2	715.1500000000003
22891821#1	3697.5300000000007
22891821#0	872.5499999999997
23012542	5195.999999999999
32903086	114148.62000000026
-25617096#0	259.64
-25617096#1	1205.6399999999999
24300237#0	88.78
24300237#4	61.6
24300237#2	40.68
5667157	590.16
-9817672	24.259999999999998
59312853#1	2157.080000000001
34998402#6	4055.4100000000017
34998402#7	468.8800000000001
34998402#4	4671.489999999998
59312853#0	2264.6099999999997
34998402#5	11548.470000000005
34998402#3	6257.720000000001
34998402#2	8995.269999999993
34998402#1	8704.799999999997
34998402#0	5958.73000000001
5667165	70.34000000000002
30767420#3	206.75
30767420#0	140.08
30767420#1	33493.950000000004
8144124#1	595.25
30767420#4	33322.96000000001
5667172	8.46
5667174	609.5099999999999
32021298	125350.7799999995
9823971#0	143.52000000000004
9823971#1	11927.509999999993
9823971#2	2243.960000000001
9823971#3	20452.090000000004
9823971#4	7938.550000000023
23562787#0	10.06
26205398	41.84
25449978#0	904.57
-9831193#0	318.23999999999995
-9831193#1	475.5999999999999
4146742#1	341.32000000000005
4146742#0	255.48999999999998
8202882#2	72.0
8202882#3	75491.55999999978
22598783#1	163.46
22598783#0	101.89
-28431487	32.02000000000001
19724715#0	572.5200000000001
19724715#4	86.28
19724715#1	17.5
19724715#2	178.04999999999995
24258827#1	270.25
60342000#0	2607.140000000001
60342000#1	417.92999999999995
51730935#0	4218.759999999999
51730935#1	12074.340000000004
23493807#5	143.02000000000004
23493807#0	171.45
27659701#0	368.94
-27659696	5.83
20879205#3-AddedOffRampEdge	26424.439999999944
23012649	627.4199999999998
-27659687	175.92
-27659678	49.78
29052176	33.06
-4973100#1	326.5200000000001
8134803	4675.579999999997
26931594#3	92.69
26931594#2	61.07
26931594#4	161.0
26931594#1	12.28
26931594#0	190.18
24695158	208.41000000000003
24695156	321.07
-8903170#1	92.29
22588072#1-AddedOnRampEdge	4005.370000000001
-8903170#0	17.65
-8903170#2	40.33
24695135	2702.3999999999996
8053434#12	1148.3599999999994
8053434#11	187.46000000000004
-24024442#1	2625.4799999999996
-24024442#0	3904.8299999999995
27404229#1	114.24
27404229#0	8617.300000000003
57107410#0	16.9
57107410#2	1273.7900000000002
57107410#3	183.40000000000003
57107410#4	1699.2899999999988
-23823387	341.03999999999996
5182856#2	31.200000000000006
5182856#0	12.809999999999999
7837730#2	1.51
7837730#0	1398.6999999999998
7837730#1	212.10000000000002
9703449#2	131.09999999999997
9703449#1	3249.21
9703449#0	1991.12
26493958#1	564.46
8096212#0	1.45
29157976#5	286.13
29157976#3	70.37000000000002
29157976#4	6614.600000000011
24669511#0	191.46
24669511#2	122.99
24669511#3	48.1
26493958#0	6044.5199999999995
9519212#2	15.72
9519212#0	94.29
9519212#1	227.04000000000002
3784893	11.850000000000001
28947217	3.53
-23945008#1	90.18
-23945008#0	260.8799999999998
4146740#0	2391.1800000000007
4146740#1	186.56
-24900359#1	7.64
51534019#0	665.96
41712207-AddedOnRampEdge	4708.41
-8225144#2	462.87999999999994
-8225144#0	416.34
42739993#0	121.87999999999998
42739993#1	7264.400000000003
42739993#2	731.3799999999997
42739993#3	2452.9099999999994
42739993#4	7141.6600000000035
9871764#0	76.56
28947131	187.73999999999998
28675361	4561.259999999999
-9650381#4+4391286#8	2847.2900000000013
-23514849	567.91
26804018	98.28000000000003
26804008	35.28
26804019	57.56999999999999
6240618#4	91.36
6240618#2	86.62
6240618#3	43.16
26804007	232.37999999999997
4534449#0	84.68
-27659703	89.69999999999999
29052203	10.379999999999999
35309138#1	5.41
35309138#2	649.0000000000002
35309138#0	8464.610000000008
35309138#5	1697.2099999999998
35309138#3	478.04
35309138#4	16.92
32260366#6	4.24
32260366#7	4593.599999999998
32260366#1	2292.4800000000005
32260366#3	838.0800000000002
32260366#0	34.02000000000001
24648690#3	77.28000000000002
25143329#1	720.6299999999998
-22731367	2059.2899999999995
28306388	1540.9899999999998
-24291042	27.63
8906408	1576.3
25596960#0	418.65999999999974
25596960#1	178.93
25596960#2	1285.2499999999989
8203013#1	865.2799999999997
8203013#0	4246.5
8203013#3	193.14000000000001
8203013#5	1582.2599999999998
8203013#4	928.9099999999999
8203013#6	1338.8900000000003
8203013#9	1641.48
8203013#8	30.239999999999995
-24258891#1	187.16000000000003
4136143	2490.3899999999994
9533192#0	10207.679999999995
9533192#1	8039.699999999996
9533192#2	41241.06999999996
23686127#0	382.88000000000005
23686127#1	103.51000000000002
23686127#2	288.98
26931550#0	380.74
30995237	6338.890000000002
-40900868#4	111.16
-8196012#2	7963.009999999998
27432052#8	2372.4599999999978
27432052#9	928.1799999999998
27432052#5	6118.580000000004
27432052#3	8465.0
27432052#2	43987.56999999995
27432052#1	8565.43
27432052#0	651.3599999999998
57376931#0	386.75
57376931#1	119.69999999999999
62081146#1	85.25999999999999
62081146#0	1882.3200000000004
-9527096#0	39.93000000000001
-9527096#1	36.8
23706494	688.8800000000001
9621535	716.6800000000001
24258823#1	32.44
24258823#0	498.61
-51240788	283.20000000000005
-27338078	1805.5999999999997
-27338079	1828.6000000000004
24256642#1	17952.250000000015
24256642#0	1156.6100000000001
-9207806#1	2.49
7829981#1	1985.8599999999994
7829981#0	488.8
-51240789#2	2.36
-51240789#1	67.09
23555461	109.11000000000003
4394727#0	3312.1199999999976
4394727#3	403.36
4394727#4	7.15
4394727#1	3583.440000000001
4394727#2	8.31
24499588#0	2758.3499999999985
24499588#1	7.5
23555457	111.35
-7837385#0	4820.719999999999
-7837385#1	388.41
9526987#14	2424.399999999999
9526987#13	2089.8599999999997
9526987#12	122.19000000000003
9526987#11	93.60000000000004
9526987#10	659.8799999999999
23706426#2	45.080000000000005
23706426#1	3047.0100000000007
-42551572#3	7837.170000000007
-42551572#1	8073.459999999997
-42551572#2	629.52
-42551572#0	14719.250000000036
-37191915#2	25.36
-37191915#3	536.32
-37191915#4	444.8
-37191915#1	237.04
-25693422#3	10.1
-25693422#4	692.58
-25693422#5	2539.080000000001
-25693422#6	2381.4000000000005
-25693422#0	61.95
-25693422#1	26.72
-25693422#2	6444.069999999999
23644825	405.36999999999995
8204048#0	135.96
-60858593	37.38
-22891262#2	952.2400000000001
9621579	1295.64
23706443	459.78
8659042	36295.64000000002
23686314#0	136.83999999999997
23686314#1	264.44000000000005
-36138031#4	688.75
-36138031#3	15.24
-36138031#5	280.32
-36138031#0	193.32
-36138031#2	291.04
23282177#0	2020.1399999999985
23282177#1	785.8400000000003
29550391#2	29446.180000000008
29550391#1	10856.199999999999
9862132	2198.1000000000004
7549112	2620.540000000002
-25443924#1	840.75
28198821#2	7456.9300000000085
28198821#3	7536.570000000012
28198821#0	14384.400000000005
28079462#0	215.76000000000002
28079462#1	420.20000000000005
-27339402#3	152.97
45374696#2-AddedOffRampEdge	14623.850000000019
9862121#2	500.8699999999999
26657764	1974.079999999999
9862121#0	92.38
9862121#1	917.02
22189339#4	22.320000000000004
22189339#5	3034.8
22189339#0	231.95999999999998
22189339#1	69.91
22189339#2	611.98
22189339#3	1001.86
-23824474	2.08
